PERMNO,date,TICKER,COMNAM,CUSIP,PRC,VOL,RET,SHROUT,vwretd
18163,2016-03-31,PG,PROCTER & GAMBLE CO,74271810,82.31,2151754.0,0.025159,2704566.0,0.070491
18163,2016-04-29,PG,PROCTER & GAMBLE CO,74271810,80.12,1616873.0,-0.018473,2661852.0,0.011718
18163,2016-05-31,PG,PROCTER & GAMBLE CO,74271810,81.04,1373774.0,0.011483,2661852.0,0.01434
18163,2016-06-30,PG,PROCTER & GAMBLE CO,74271810,84.67,1607197.0,0.044793,2661852.0,0.002947
18163,2016-07-29,PG,PROCTER & GAMBLE CO,74271810,85.59,1451843.0,0.018773,2661852.0,0.038815
18163,2016-08-31,PG,PROCTER & GAMBLE CO,74271810,87.31,1859755.0,0.020096,2669386.0,0.0028
18163,2016-09-30,PG,PROCTER & GAMBLE CO,74271810,89.75,8464097.0,0.027946,2669386.0,0.003013
18163,2016-10-31,PG,PROCTER & GAMBLE CO,74271810,86.8,3764526.0,-0.025409,2675993.0,-0.021544
18163,2016-11-30,PG,PROCTER & GAMBLE CO,74271810,82.46,2055055.0,-0.05,2675993.0,0.040488
18163,2016-12-30,PG,PROCTER & GAMBLE CO,74271810,84.08,1743133.0,0.019646,2675993.0,0.018763
18163,2017-01-31,PG,PROCTER & GAMBLE CO,74271810,87.6,1931597.0,0.049828,2675993.0,0.022153
18163,2017-02-28,PG,PROCTER & GAMBLE CO,74271810,91.07,1962037.0,0.039612,2556477.0,0.032598
18163,2017-03-31,PG,PROCTER & GAMBLE CO,74271810,89.85,1991903.0,-0.013396,2556477.0,0.002062
18163,2017-04-28,PG,PROCTER & GAMBLE CO,74271810,87.33,1365817.0,-0.020372,2557614.0,0.009655
18163,2017-05-31,PG,PROCTER & GAMBLE CO,74271810,88.09,1381964.0,0.008703,2557614.0,0.009335
18163,2017-06-30,PG,PROCTER & GAMBLE CO,74271810,87.15,1435962.0,-0.010671,2557614.0,0.009571
18163,2017-07-31,PG,PROCTER & GAMBLE CO,74271810,90.82,1221051.0,0.050024,2553297.0,0.020277
18163,2017-08-31,PG,PROCTER & GAMBLE CO,74271810,92.27,1313325.0,0.015966,2550014.0,0.0016
18163,2017-09-29,PG,PROCTER & GAMBLE CO,74271810,90.98,1388247.0,-0.013981,2550014.0,0.023729
18163,2017-10-31,PG,PROCTER & GAMBLE CO,74271810,86.34,1793720.0,-0.043421,2536958.0,0.019275
18163,2017-11-30,PG,PROCTER & GAMBLE CO,74271810,89.99,1235507.0,0.042275,2536958.0,0.027231
18163,2017-12-29,PG,PROCTER & GAMBLE CO,74271810,91.88,1306973.0,0.021002,2536958.0,0.012122
18163,2018-01-31,PG,PROCTER & GAMBLE CO,74271810,86.34,1906759.0,-0.052791,2536958.0,0.050577
18163,2018-02-28,PG,PROCTER & GAMBLE CO,74271810,78.52,2249247.0,-0.090572,2521004.0,-0.039455
18163,2018-03-29,PG,PROCTER & GAMBLE CO,74271810,79.28,2111863.0,0.009679,2521004.0,-0.018421
18163,2018-04-30,PG,PROCTER & GAMBLE CO,74271810,72.34,2153080.0,-0.078491,2514599.0,0.004679
18163,2018-05-31,PG,PROCTER & GAMBLE CO,74271810,73.17,1848309.0,0.011474,2514599.0,0.026146
18163,2018-06-29,PG,PROCTER & GAMBLE CO,74271810,78.06,1917997.0,0.066831,2514599.0,0.005359
18163,2018-07-31,PG,PROCTER & GAMBLE CO,74271810,80.88,1673643.0,0.045314,2514599.0,0.031573
18163,2018-08-31,PG,PROCTER & GAMBLE CO,74271810,82.95,1476947.0,0.025593,2489159.0,0.030233
18163,2018-09-28,PG,PROCTER & GAMBLE CO,74271810,83.23,1371217.0,0.003376,2489159.0,0.000425
18163,2018-10-31,PG,PROCTER & GAMBLE CO,74271810,88.68,2737707.0,0.074098,2491408.0,-0.074045
18163,2018-11-30,PG,PROCTER & GAMBLE CO,74271810,94.51,2142002.0,0.065742,2491408.0,0.018512
18163,2018-12-31,PG,PROCTER & GAMBLE CO,74271810,91.92,2243571.0,-0.027405,2491408.0,-0.08989
18163,2019-01-31,PG,PROCTER & GAMBLE CO,74271810,96.47,2254579.0,0.057302,2501580.0,0.088294
18163,2019-02-28,PG,PROCTER & GAMBLE CO,74271810,98.55,1761665.0,0.021561,2501580.0,0.032724
18163,2019-03-29,PG,PROCTER & GAMBLE CO,74271810,104.05,1802765.0,0.055809,2501580.0,0.012962
18163,2019-04-30,PG,PROCTER & GAMBLE CO,74271810,106.48,1482859.0,0.030523,2508330.0,0.037893
18163,2019-05-31,PG,PROCTER & GAMBLE CO,74271810,102.91,1395833.0,-0.033527,2508330.0,-0.061679
18163,2019-06-28,PG,PROCTER & GAMBLE CO,74271810,109.65,1511274.0,0.065494,2508330.0,0.067279
18163,2019-07-31,PG,PROCTER & GAMBLE CO,74271810,118.04,1669584.0,0.083319,2498100.0,0.011854
18163,2019-08-30,PG,PROCTER & GAMBLE CO,74271810,120.23,1646941.0,0.018553,2502633.0,-0.020339
18163,2019-09-30,PG,PROCTER & GAMBLE CO,74271810,124.38,1409355.0,0.034517,2502633.0,0.016033
18163,2019-10-31,PG,PROCTER & GAMBLE CO,74271810,124.51,1537955.0,0.007042,2493812.0,0.019257
18163,2019-11-29,PG,PROCTER & GAMBLE CO,74271810,122.06,1252249.0,-0.019677,2493812.0,0.034999
18163,2019-12-31,PG,PROCTER & GAMBLE CO,74271810,124.9,1379731.0,0.023267,2493812.0,0.028489
18163,2020-01-31,PG,PROCTER & GAMBLE CO,74271810,124.62,1536429.0,0.00373,2469453.0,-0.001728
18163,2020-02-28,PG,PROCTER & GAMBLE CO,74271810,113.23,1498506.0,-0.091398,2469453.0,-0.077918
18163,2020-03-31,PG,PROCTER & GAMBLE CO,74271810,110.0,3435503.0,-0.028526,2469453.0,-0.141733
18163,2020-04-30,PG,PROCTER & GAMBLE CO,74271810,117.87,2450627.0,0.078734,2475643.0,0.129674
18163,2020-05-29,PG,PROCTER & GAMBLE CO,74271810,115.92,1574477.0,-0.016544,2475643.0,0.053739
18163,2020-06-30,PG,PROCTER & GAMBLE CO,74271810,119.57,1759427.0,0.031487,2475643.0,0.025299
18163,2020-07-31,PG,PROCTER & GAMBLE CO,74271810,131.12,1427702.0,0.103209,2479700.0,0.055531
18163,2020-08-31,PG,PROCTER & GAMBLE CO,74271810,138.33,1219616.0,0.054988,2486087.0,0.068442
18163,2020-09-30,PG,PROCTER & GAMBLE CO,74271810,138.99001,1288696.0,0.004771,2489621.0,-0.035056
18163,2020-10-30,PG,PROCTER & GAMBLE CO,74271810,137.10001,1265554.0,-0.007909,2479606.0,-0.020178
18163,2020-11-30,PG,PROCTER & GAMBLE CO,74271810,138.87,1339578.0,0.01291,2479606.0,0.123707
18163,2020-12-31,PG,PROCTER & GAMBLE CO,74271810,139.14,1442271.0,0.001944,2479606.0,0.045048
18163,2021-01-29,PG,PROCTER & GAMBLE CO,74271810,128.21001,1548621.0,-0.072871,2462476.0,-0.000631
18163,2021-02-26,PG,PROCTER & GAMBLE CO,74271810,123.53,1509590.0,-0.036503,2462476.0,0.029196
18163,2021-03-31,PG,PROCTER & GAMBLE CO,74271810,135.42999,2065136.0,0.096333,2462476.0,0.030573
18163,2021-04-30,PG,PROCTER & GAMBLE CO,74271810,133.42,1668576.0,-0.008419,2448200.0,0.04819
18163,2021-05-28,PG,PROCTER & GAMBLE CO,74271810,134.85001,1979711.0,0.010718,2448200.0,0.007092
18163,2021-06-30,PG,PROCTER & GAMBLE CO,74271810,134.92999,1862936.0,0.000593,2448200.0,0.023422
18163,2021-07-30,PG,PROCTER & GAMBLE CO,74271810,142.23,1520162.0,0.060548,2448233.0,0.011828
18163,2021-08-31,PG,PROCTER & GAMBLE CO,74271810,142.39,1252998.0,0.001125,2428316.0,0.027146
18163,2021-09-30,PG,PROCTER & GAMBLE CO,74271810,139.8,1480612.0,-0.018189,2428316.0,-0.042243
18163,2021-10-29,PG,PROCTER & GAMBLE CO,74271810,142.99001,1371051.0,0.02904,2419948.0,0.064651
18163,2021-11-30,PG,PROCTER & GAMBLE CO,74271810,144.58,1380366.0,0.01112,2419948.0,-0.01835
18163,2021-12-31,PG,PROCTER & GAMBLE CO,74271810,163.58,1901273.0,0.131415,2419948.0,0.033341
18163,2022-01-31,PG,PROCTER & GAMBLE CO,74271810,160.45,1951865.0,-0.013817,2397066.0,-0.059822
18163,2022-02-28,PG,PROCTER & GAMBLE CO,74271810,155.89,1557783.0,-0.02842,2397066.0,-0.021838
18163,2022-03-31,PG,PROCTER & GAMBLE CO,74271810,152.8,1702816.0,-0.019822,2397066.0,0.030506
18163,2022-04-29,PG,PROCTER & GAMBLE CO,74271810,160.55,1519862.0,0.056697,2399297.0,-0.089387
18163,2022-05-31,PG,PROCTER & GAMBLE CO,74271810,147.88,1692849.0,-0.078916,2399297.0,-0.002113
18163,2022-06-30,PG,PROCTER & GAMBLE CO,74271810,143.78999,1685937.0,-0.027658,2399297.0,-0.083998
18163,2022-07-29,PG,PROCTER & GAMBLE CO,74271810,138.91,1311739.0,-0.027587,2399297.0,0.090351
18163,2022-08-31,PG,PROCTER & GAMBLE CO,74271810,137.94,1375871.0,-0.006983,2389554.0,-0.036233
18163,2022-09-30,PG,PROCTER & GAMBLE CO,74271810,126.25,1478947.0,-0.084747,2389554.0,-0.091323
18163,2022-10-31,PG,PROCTER & GAMBLE CO,74271810,134.67,1447710.0,0.073927,2369697.0,0.077394
18163,2022-11-30,PG,PROCTER & GAMBLE CO,74271810,149.16,1338827.0,0.107596,2369697.0,0.052354
18163,2022-12-30,PG,PROCTER & GAMBLE CO,74271810,151.56,1322731.0,0.01609,2369697.0,-0.057119
18163,2023-01-31,PG,PROCTER & GAMBLE CO,74271810,142.38,1500597.0,-0.054544,2359144.0,0.071823
18163,2023-02-28,PG,PROCTER & GAMBLE CO,74271810,137.56,1219616.0,-0.033853,2359144.0,-0.024666
18163,2023-03-31,PG,PROCTER & GAMBLE CO,74271810,148.69,1549311.0,0.08091,2359144.0,0.02395
18163,2023-04-28,PG,PROCTER & GAMBLE CO,74271810,156.38,1156371.0,0.058045,2356969.0,0.008976
18163,2023-05-31,PG,PROCTER & GAMBLE CO,74271810,142.5,1301261.0,-0.088758,2356969.0,0.000708
18163,2023-06-30,PG,PROCTER & GAMBLE CO,74271810,151.74001,1334667.0,0.064842,2356969.0,0.066183
18163,2023-07-31,PG,PROCTER & GAMBLE CO,74271810,156.3,1340995.0,0.036251,2356969.0,0.035618
18163,2023-08-31,PG,PROCTER & GAMBLE CO,74271810,154.34,1102419.0,-0.01254,2356894.0,-0.020608
18163,2023-09-29,PG,PROCTER & GAMBLE CO,74271810,145.86,1043785.0,-0.054944,2356894.0,-0.04739
18163,2023-10-31,PG,PROCTER & GAMBLE CO,74271810,150.03,1417042.0,0.035038,2356886.0,-0.028865
18163,2023-11-30,PG,PROCTER & GAMBLE CO,74271810,153.52,1335894.0,0.023262,2356886.0,0.092053
18163,2023-12-29,PG,PROCTER & GAMBLE CO,74271810,146.53999,1433519.0,-0.045466,2356886.0,0.053604
18163,2024-01-31,PG,PROCTER & GAMBLE CO,74271810,157.14,1814516.0,0.078755,2353021.0,0.007561
18163,2024-02-29,PG,PROCTER & GAMBLE CO,74271810,158.94,1244902.0,0.011455,2353021.0,0.050583
18163,2024-03-28,PG,PROCTER & GAMBLE CO,74271810,162.25,1155186.0,0.020825,2353021.0,0.03245
18163,2024-04-30,PG,PROCTER & GAMBLE CO,74271810,163.2,1547904.0,0.012059,2360135.0,-0.042724
18163,2024-05-31,PG,PROCTER & GAMBLE CO,74271810,164.53999,1211039.0,0.008211,2360135.0,0.046553
18163,2024-06-28,PG,PROCTER & GAMBLE CO,74271810,164.92,1206905.0,0.002309,2360135.0,0.026073
18163,2024-07-31,PG,PROCTER & GAMBLE CO,74271810,160.75999,1425851.0,-0.019121,2360135.0,0.019878
18163,2024-08-30,PG,PROCTER & GAMBLE CO,74271810,171.53999,1436010.0,0.067056,2349708.0,0.021572
18163,2024-09-30,PG,PROCTER & GAMBLE CO,74271810,173.2,1524486.0,0.009677,2349708.0,0.020969
18163,2024-10-31,PG,PROCTER & GAMBLE CO,74271810,165.17999,1469053.0,-0.040494,2355042.0,-0.008298
18163,2024-11-29,PG,PROCTER & GAMBLE CO,74271810,179.25999,1499651.0,0.08524,2355042.0,0.064855
18163,2024-12-31,PG,PROCTER & GAMBLE CO,74271810,167.64999,1338912.0,-0.064766,2355042.0,-0.031582
18224,2018-11-30,CTRA,CONTURA ENERGY INC,02076410,64.2,10399.0,C,9875.0,0.018512
18224,2018-12-31,CTRA,CONTURA ENERGY INC,02076410,65.74,38146.0,0.023988,19187.0,-0.08989
18224,2019-01-31,CTRA,CONTURA ENERGY INC,02076410,64.38,14198.0,-0.020688,19187.0,0.088294
18224,2019-02-28,CTRA,CONTURA ENERGY INC,02076410,61.6,11384.0,-0.043181,19187.0,0.032724
18224,2019-03-29,CTRA,CONTURA ENERGY INC,02076410,57.92,18152.0,-0.05974,19187.0,0.012962
18224,2019-04-30,CTRA,CONTURA ENERGY INC,02076410,56.35,37960.0,-0.027106,19085.0,0.037893
18224,2019-05-31,CTRA,CONTURA ENERGY INC,02076410,52.65,37480.0,-0.065661,19187.0,-0.061679
18224,2019-06-28,CTRA,CONTURA ENERGY INC,02076410,51.9,61096.0,-0.014245,19187.0,0.067279
18224,2019-07-31,CTRA,CONTURA ENERGY INC,02076410,35.83,48991.0,-0.309634,19187.0,0.011854
18224,2019-08-30,CTRA,CONTURA ENERGY INC,02076410,28.8,54338.0,-0.196204,19218.0,-0.020339
18224,2019-09-30,CTRA,CONTURA ENERGY INC,02076410,27.96,54480.0,-0.029167,19218.0,0.016033
18224,2019-10-31,CTRA,CONTURA ENERGY INC,02076410,22.94,34321.0,-0.179542,19218.0,0.019257
18224,2019-11-29,CTRA,CONTURA ENERGY INC,02076410,6.67,105463.0,-0.709242,18214.0,0.034999
18224,2019-12-31,CTRA,CONTURA ENERGY INC,02076410,9.05,78150.0,0.356822,18214.0,0.028489
18224,2020-01-31,CTRA,CONTURA ENERGY INC,02076410,5.79,42594.0,-0.360221,18214.0,-0.001728
18224,2020-02-28,CTRA,CONTURA ENERGY INC,02076410,5.69,38917.0,-0.017271,18214.0,-0.077918
18224,2020-03-31,CTRA,CONTURA ENERGY INC,02076410,2.35,63720.0,-0.586995,18259.0,-0.141733
18224,2020-04-30,CTRA,CONTURA ENERGY INC,02076410,3.82,54292.0,0.625532,18259.0,0.129674
18224,2020-05-29,CTRA,CONTURA ENERGY INC,02076410,3.84,45075.0,0.005236,18288.0,0.053739
18224,2020-06-30,CTRA,CONTURA ENERGY INC,02076410,3.04,107089.0,-0.208333,18299.0,0.025299
18224,2020-07-31,CTRA,CONTURA ENERGY INC,02076410,3.97,38889.0,0.305921,18299.0,0.055531
18224,2020-08-31,CTRA,CONTURA ENERGY INC,02076410,4.14,24251.0,0.042821,18309.0,0.068442
18224,2020-09-30,CTRA,CONTURA ENERGY INC,02076410,7.32,51840.0,0.768116,18309.0,-0.035056
18224,2020-10-30,CTRA,CONTURA ENERGY INC,02076410,6.45,17939.0,-0.118853,18309.0,-0.020178
18224,2020-11-30,CTRA,CONTURA ENERGY INC,02076410,7.4,16235.0,0.147287,18309.0,0.123707
18224,2020-12-31,CTRA,CONTURA ENERGY INC,02076410,11.37,38669.0,0.536486,18309.0,0.045048
18224,2021-01-29,CTRA,CONTURA ENERGY INC,02076410,11.34,22695.0,-0.002638,18309.0,-0.000631
18267,2018-12-31,DELL,DELL TECHNOLOGIES INC,24703L20,48.87,103200.0,C,22484.0,-0.08989
18267,2019-01-31,DELL,DELL TECHNOLOGIES INC,24703L20,48.59,891703.0,-0.005729,171909.0,0.088294
18267,2019-02-28,DELL,DELL TECHNOLOGIES INC,24703L20,55.82,438760.0,0.148796,171909.0,0.032724
18267,2019-03-29,DELL,DELL TECHNOLOGIES INC,24703L20,58.69,510337.0,0.051415,171909.0,0.012962
18267,2019-04-30,DELL,DELL TECHNOLOGIES INC,24703L20,67.41,321944.0,0.148577,171909.0,0.037893
18267,2019-05-31,DELL,DELL TECHNOLOGIES INC,24703L20,59.55,407309.0,-0.1166,172992.0,-0.061679
18267,2019-06-28,DELL,DELL TECHNOLOGIES INC,24703L20,50.8,525895.0,-0.146935,173083.0,0.067279
18267,2019-07-31,DELL,DELL TECHNOLOGIES INC,24703L20,57.74,580012.0,0.136614,173083.0,0.011854
18267,2019-08-30,DELL,DELL TECHNOLOGIES INC,24703L20,51.53,788438.0,-0.107551,173083.0,-0.020339
18267,2019-09-30,DELL,DELL TECHNOLOGIES INC,24703L20,51.86,555284.0,0.006404,231577.0,0.016033
18267,2019-10-31,DELL,DELL TECHNOLOGIES INC,24703L20,52.89,348189.0,0.019861,231577.0,0.019257
18267,2019-11-29,DELL,DELL TECHNOLOGIES INC,24703L20,48.49,460598.0,-0.083191,231577.0,0.034999
18267,2019-12-31,DELL,DELL TECHNOLOGIES INC,24703L20,51.39,501959.0,0.059806,236744.0,0.028489
18267,2020-01-31,DELL,DELL TECHNOLOGIES INC,24703L20,48.77,526014.0,-0.050983,236744.0,-0.001728
18267,2020-02-28,DELL,DELL TECHNOLOGIES INC,24703L20,40.46,676627.0,-0.170392,236744.0,-0.077918
18267,2020-03-31,DELL,DELL TECHNOLOGIES INC,24703L20,39.55,952389.0,-0.022491,253250.0,-0.141733
18267,2020-04-30,DELL,DELL TECHNOLOGIES INC,24703L20,42.69,540809.0,0.079393,253250.0,0.129674
18267,2020-05-29,DELL,DELL TECHNOLOGIES INC,24703L20,49.64,494293.0,0.162802,253618.0,0.053739
18267,2020-06-30,DELL,DELL TECHNOLOGIES INC,24703L20,54.94,787549.0,0.106769,254592.0,0.025299
18267,2020-07-31,DELL,DELL TECHNOLOGIES INC,24703L20,59.83,698613.0,0.089006,254592.0,0.055531
18267,2020-08-31,DELL,DELL TECHNOLOGIES INC,24703L20,66.08,432455.0,0.104463,254592.0,0.068442
18267,2020-09-30,DELL,DELL TECHNOLOGIES INC,24703L20,67.69,512535.0,0.024364,260566.0,-0.035056
18267,2020-10-30,DELL,DELL TECHNOLOGIES INC,24703L20,60.26,329410.0,-0.109765,260566.0,-0.020178
18267,2020-11-30,DELL,DELL TECHNOLOGIES INC,24703L20,69.03,330807.0,0.145536,260566.0,0.123707
18267,2020-12-31,DELL,DELL TECHNOLOGIES INC,24703L20,73.29,539832.0,0.061712,263653.0,0.045048
18267,2021-01-29,DELL,DELL TECHNOLOGIES INC,24703L20,72.89,509961.0,-0.005458,263653.0,-0.000631
18267,2021-02-26,DELL,DELL TECHNOLOGIES INC,24703L20,81.07,498524.0,0.112224,263653.0,0.029196
18267,2021-03-31,DELL,DELL TECHNOLOGIES INC,24703L20,88.15,612238.0,0.087332,276565.0,0.030573
18267,2021-04-30,DELL,DELL TECHNOLOGIES INC,24703L20,98.33,627013.0,0.115485,276565.0,0.04819
18267,2021-05-28,DELL,DELL TECHNOLOGIES INC,24703L20,98.64,392553.0,0.003153,277577.0,0.007092
18267,2021-06-30,DELL,DELL TECHNOLOGIES INC,24703L20,99.67,524568.0,0.010442,277577.0,0.023422
18267,2021-07-30,DELL,DELL TECHNOLOGIES INC,24703L20,96.62,385908.0,-0.030601,277588.0,0.011828
18267,2021-08-31,DELL,DELL TECHNOLOGIES INC,24703L20,97.46,350886.0,0.008694,277588.0,0.027146
18267,2021-09-30,DELL,DELL TECHNOLOGIES INC,24703L20,104.04,621804.0,0.067515,290849.0,-0.042243
18267,2021-10-29,DELL,DELL TECHNOLOGIES INC,24703L20,109.99,592402.0,0.05719,290849.0,0.064651
18267,2021-11-30,DELL,DELL TECHNOLOGIES INC,24703L20,56.47,1351281.0,0.072109,290849.0,-0.01835
18267,2021-12-31,DELL,DELL TECHNOLOGIES INC,24703L20,56.17,848589.0,-0.005313,289981.0,0.033341
18267,2022-01-31,DELL,DELL TECHNOLOGIES INC,24703L20,56.81,936052.0,0.011394,289981.0,-0.059822
18267,2022-02-28,DELL,DELL TECHNOLOGIES INC,24703L20,50.96,766735.0,-0.102975,289981.0,-0.021838
18267,2022-03-31,DELL,DELL TECHNOLOGIES INC,24703L20,50.19,929492.0,-0.01511,286568.0,0.030506
18267,2022-04-29,DELL,DELL TECHNOLOGIES INC,24703L20,47.01,849618.0,-0.056784,286568.0,-0.089387
18267,2022-05-31,DELL,DELL TECHNOLOGIES INC,24703L20,49.94,1319860.0,0.062327,286568.0,-0.002113
18267,2022-06-30,DELL,DELL TECHNOLOGIES INC,24703L20,46.21,758702.0,-0.07469,265687.0,-0.083998
18267,2022-07-29,DELL,DELL TECHNOLOGIES INC,24703L20,45.06,593198.0,-0.017745,265687.0,0.090351
18267,2022-08-31,DELL,DELL TECHNOLOGIES INC,24703L20,38.29,778189.0,-0.150244,265687.0,-0.036233
18267,2022-09-30,DELL,DELL TECHNOLOGIES INC,24703L20,34.17,724126.0,-0.1076,259129.0,-0.091323
18267,2022-10-31,DELL,DELL TECHNOLOGIES INC,24703L20,38.4,615819.0,0.133451,259129.0,0.077394
18267,2022-11-30,DELL,DELL TECHNOLOGIES INC,24703L20,44.79,783644.0,0.166406,259129.0,0.052354
18267,2022-12-30,DELL,DELL TECHNOLOGIES INC,24703L20,40.22,547709.0,-0.102032,242298.0,-0.057119
18267,2023-01-31,DELL,DELL TECHNOLOGIES INC,24703L20,40.62,586757.0,0.01815,242298.0,0.071823
18267,2023-02-28,DELL,DELL TECHNOLOGIES INC,24703L20,40.64,680639.0,0.000492,242298.0,-0.024666
18267,2023-03-31,DELL,DELL TECHNOLOGIES INC,24703L20,40.21,1172079.0,-0.010581,242298.0,0.02395
18267,2023-04-28,DELL,DELL TECHNOLOGIES INC,24703L20,43.49,819161.0,0.090774,257374.0,0.008976
18267,2023-05-31,DELL,DELL TECHNOLOGIES INC,24703L20,44.81,932777.0,0.030352,257374.0,0.000708
18267,2023-06-30,DELL,DELL TECHNOLOGIES INC,24703L20,54.11,1223961.0,0.207543,253413.0,0.066183
18267,2023-07-31,DELL,DELL TECHNOLOGIES INC,24703L20,52.92,750340.0,-0.015154,253413.0,0.035618
18267,2023-08-31,DELL,DELL TECHNOLOGIES INC,24703L20,56.24,814350.0,0.062736,253413.0,-0.020608
18267,2023-09-29,DELL,DELL TECHNOLOGIES INC,24703L20,68.9,1295791.0,0.225107,253413.0,-0.04739
18267,2023-10-31,DELL,DELL TECHNOLOGIES INC,24703L20,66.91,1083199.0,-0.023512,253413.0,-0.028865
18267,2023-11-30,DELL,DELL TECHNOLOGIES INC,24703L20,75.87,894581.0,0.133911,253413.0,0.092053
18267,2023-12-29,DELL,DELL TECHNOLOGIES INC,24703L20,76.5,946954.0,0.008304,267487.0,0.053604
18267,2024-01-31,DELL,DELL TECHNOLOGIES INC,24703L20,82.88,846024.0,0.088235,262221.0,0.007561
18267,2024-02-29,DELL,DELL TECHNOLOGIES INC,24703L20,94.66,956995.0,0.142133,262221.0,0.050583
18267,2024-03-28,DELL,DELL TECHNOLOGIES INC,24703L20,114.11,2325869.0,0.205472,291846.0,0.03245
18267,2024-04-30,DELL,DELL TECHNOLOGIES INC,24703L20,124.64,1766244.0,0.096179,291846.0,-0.042724
18267,2024-05-31,DELL,DELL TECHNOLOGIES INC,24703L20,139.56,2949145.0,0.119705,306430.0,0.046553
18267,2024-06-28,DELL,DELL TECHNOLOGIES INC,24703L20,137.91,3615500.0,-0.011823,309037.0,0.026073
18267,2024-07-31,DELL,DELL TECHNOLOGIES INC,24703L20,113.68,2263833.0,-0.172468,312687.0,0.019878
18267,2024-08-30,DELL,DELL TECHNOLOGIES INC,24703L20,115.54,2702226.0,0.016362,312687.0,0.021572
18267,2024-09-30,DELL,DELL TECHNOLOGIES INC,24703L20,118.54,2725310.0,0.025965,333874.0,0.020969
18267,2024-10-31,DELL,DELL TECHNOLOGIES INC,24703L20,123.63,1438673.0,0.046693,333874.0,-0.008298
18267,2024-11-29,DELL,DELL TECHNOLOGIES INC,24703L20,127.59,1833772.0,0.032031,333874.0,0.064855
18267,2024-12-31,DELL,DELL TECHNOLOGIES INC,24703L20,115.24,1507737.0,-0.096794,357337.0,-0.031582
18312,2018-12-31,MRNA,MODERNA INC,60770K10,15.27,403583.0,C,329000.0,-0.08989
18312,2019-01-31,MRNA,MODERNA INC,60770K10,16.6,205431.0,0.087099,329000.0,0.088294
18312,2019-02-28,MRNA,MODERNA INC,60770K10,22.6,199058.0,0.361446,329000.0,0.032724
18312,2019-03-29,MRNA,MODERNA INC,60770K10,20.35,200974.0,-0.099558,329004.0,0.012962
18312,2019-04-30,MRNA,MODERNA INC,60770K10,26.03,197326.0,0.279115,329003.0,0.037893
18312,2019-05-31,MRNA,MODERNA INC,60770K10,20.78,152805.0,-0.20169,329003.0,-0.061679
18312,2019-06-28,MRNA,MODERNA INC,60770K10,14.64,454540.0,-0.295476,329958.0,0.067279
18312,2019-07-31,MRNA,MODERNA INC,60770K10,13.1,236529.0,-0.105191,330182.0,0.011854
18312,2019-08-30,MRNA,MODERNA INC,60770K10,15.73,357613.0,0.200763,330182.0,-0.020339
18312,2019-09-30,MRNA,MODERNA INC,60770K10,15.92,945502.0,0.012079,332495.0,0.016033
18312,2019-10-31,MRNA,MODERNA INC,60770K10,16.75,269934.0,0.052136,333250.0,0.019257
18312,2019-11-29,MRNA,MODERNA INC,60770K10,20.36,308999.0,0.215522,333250.0,0.034999
18312,2019-12-31,MRNA,MODERNA INC,60770K10,19.56,423369.0,-0.039293,336537.0,0.028489
18312,2020-01-31,MRNA,MODERNA INC,60770K10,20.51,734752.0,0.048569,336537.0,-0.001728
18312,2020-02-28,MRNA,MODERNA INC,60770K10,25.93,3250197.0,0.264261,368643.0,-0.077918
18312,2020-03-31,MRNA,MODERNA INC,60770K10,29.95,3972616.0,0.155033,370103.0,-0.141733
18312,2020-04-30,MRNA,MODERNA INC,60770K10,45.99,3102178.0,0.535559,371224.0,0.129674
18312,2020-05-29,MRNA,MODERNA INC,60770K10,61.5,6500025.0,0.337247,388824.0,0.053739
18312,2020-06-30,MRNA,MODERNA INC,60770K10,64.21,3457424.0,0.044065,393277.0,0.025299
18312,2020-07-31,MRNA,MODERNA INC,60770K10,74.1,7333270.0,0.154026,394587.0,0.055531
18312,2020-08-31,MRNA,MODERNA INC,60770K10,64.89,2911010.0,-0.124291,394587.0,0.068442
18312,2020-09-30,MRNA,MODERNA INC,60770K10,70.75,2048925.0,0.090307,395391.0,-0.035056
18312,2020-10-30,MRNA,MODERNA INC,60770K10,67.47,1394623.0,-0.04636,395710.0,-0.020178
18312,2020-11-30,MRNA,MODERNA INC,60770K10,152.74001,4309022.0,1.263821,395710.0,0.123707
18312,2020-12-31,MRNA,MODERNA INC,60770K10,104.47,7560353.0,-0.316027,398788.0,0.045048
18312,2021-01-29,MRNA,MODERNA INC,60770K10,173.16,3429172.0,0.657509,398788.0,-0.000631
18312,2021-02-26,MRNA,MODERNA INC,60770K10,154.81,1969504.0,-0.105971,399770.0,0.029196
18312,2021-03-31,MRNA,MODERNA INC,60770K10,130.95,2054802.0,-0.154124,401000.0,0.030573
18312,2021-04-30,MRNA,MODERNA INC,60770K10,178.82001,2075135.0,0.365559,401528.0,0.04819
18312,2021-05-28,MRNA,MODERNA INC,60770K10,185.00999,1881166.0,0.034616,401528.0,0.007092
18312,2021-06-30,MRNA,MODERNA INC,60770K10,234.98,2101141.0,0.270094,403000.0,0.023422
18312,2021-07-30,MRNA,MODERNA INC,60770K10,353.60001,4145818.0,0.504809,403646.0,0.011828
18312,2021-08-31,MRNA,MODERNA INC,60770K10,376.69,4818756.0,0.0653,403646.0,0.027146
18312,2021-09-30,MRNA,MODERNA INC,60770K10,384.85999,2838393.0,0.021689,405000.0,-0.042243
